key_mlbam,name_first,name_last,full_name
119722,morris,nettles,morris nettles
121788,carl,scheib,carl scheib
219294,erik,sabel,erik sabel
124488,ron,witmeyer,ron witmeyer
427302,steve,liddle,steve liddle
468517,elvin,ramírez,elvin ramírez
114790,george,gilham,george gilham
116974,jason,kendall,jason kendall
122174,ivey,shiver,ivey shiver
119797,juan,nieves,juan nieves
460349,carlos,rosa,carlos rosa
400071,jason,hart,jason hart
605233,derek,fisher,derek fisher
121693,benito,santiago,benito santiago
136304,valerio,de los santos,valerio de los santos
112784,jerry,cram,jerry cram
817944,sam,odom,sam odom
120862,charlie,rabe,charlie rabe
122275,john,sipin,john sipin
122530,ed,somerville,ed somerville
407489,lyle,overbay,lyle overbay
111288,sam,bowens,sam bowens
407851,luis,martínez,luis martínez
123444,brian,traxler,brian traxler
117658,frank,leja,frank leja
818046,al,morris,al morris
113989,chet,falk,chet falk
120511,deacon,phillippe,deacon phillippe
114177,bob,fisher,bob fisher
425562,vinnie,chulk,vinnie chulk
115061,dave,gray,dave gray
117499,norm,larker,norm larker
116854,john,karst,john karst
121151,rusty,richards,rusty richards
123807,fred,walden,fred walden
116661,al,jones,al jones
806185,hayden,birdsong,hayden birdsong
122139,dan,sherman,dan sherman
115901,joe,hicks,joe hicks
112789,doc,crandall,doc crandall
115744,dave,henderson,dave henderson
123498,tom,tuckey,tom tuckey
547989,josé,abreu,josé abreu
122642,roy,staiger,roy staiger
430948,alberto,callaspo,alberto callaspo
110939,damon,berryhill,damon berryhill
818258,rosey,mccauley,rosey mccauley
115504,bill,harrelson,bill harrelson
113720,vallie,eaves,vallie eaves
114415,vern,freiburger,vern freiburger
113901,duke,esper,duke esper
448287,luke,french,luke french
282327,kane,davis,kane davis
117142,lou,klein,lou klein
124707,matt,young,matt young
123787,mark,wagner,mark wagner
121467,larry,rosenthal,larry rosenthal
121061,win,remmerswaal,win remmerswaal
502110,j. d.,martinez,j. d. martinez
676646,zach,reks,zach reks
819808,russ,dedeaux,russ dedeaux
112868,monte,cross,monte cross
669289,santiago,espinal,santiago espinal
120778,mike,proly,mike proly
121393,garry,roggenburk,garry roggenburk
430953,kyle,denney,kyle denney
818688,brer,jones,brer jones
118133,ever,magallanes,ever magallanes
493133,hiroki,kuroda,hiroki kuroda
112905,iván,cruz,iván cruz
114780,larry,gilbert,larry gilbert
407488,ángel,santos,ángel santos
111695,al,burch,al burch
431023,alan,eskew,alan eskew
820564,harry,bauchman,harry bauchman
455126,chris,nelson,chris nelson
818120,bo,mitchell,bo mitchell
110136,luis,alicea,luis alicea
114561,chick,gandil,chick gandil
118997,george,metkovich,george metkovich
668716,noah,murdock,noah murdock
112236,tony,chevez,tony chevez
677223,jack,larsen,jack larsen
545114,walter,o'malley,walter o'malley
114650,cito,gaston,cito gaston
122695,joe,start,joe start
116378,william,hyndman,william hyndman
816575,henry,williams,henry williams
817747,hooty,phillips,hooty phillips
687529,grant,mccray,grant mccray
118783,bob,mckinney,bob mckinney
115030,oscar,graham,oscar graham
122023,joe,sewell,joe sewell
121197,brad,rigby,brad rigby
111127,mike,blyzka,mike blyzka
571035,william,cuevas,william cuevas
818247,willie,mccrary,willie mccrary
113295,rube,dessau,rube dessau
605338,jacob,lindgren,jacob lindgren
123247,fred,thomas,fred thomas
112945,mike,cunningham,mike cunningham
116596,jerry,johnson,jerry johnson
110449,ed,bailey,ed bailey
112662,rocky,coppinger,rocky coppinger
111148,tim,bogar,tim bogar
120525,ed,phillips,ed phillips
119928,hank,o'day,hank o'day
119038,matt,mieske,matt mieske
117913,albie,lopez,albie lopez
123183,gene,tenace,gene tenace
111164,joe,bokina,joe bokina
114233,darrin,fletcher,darrin fletcher
121708,kevin,saucier,kevin saucier
118136,wendell,magee,wendell magee
670092,trenton,brooks,trenton brooks
111008,dave,birdsall,dave birdsall
120297,bob,patterson,bob patterson
116568,charlie,johnson,charlie johnson
669525,jillian,geib,jillian geib
622491,luis,castillo,luis castillo
817586,jimmy,reese,jimmy reese
113336,leo,dickerman,leo dickerman
124512,harry,wolfe,harry wolfe
446381,darwin,barney,darwin barney
820549,abe,bell,abe bell
640492,josé,azocar,josé azocar
124227,kevin,wickander,kevin wickander
275930,david,eckstein,david eckstein
114917,lefty,gomez,lefty gomez
817382,emanuel,sampson,emanuel sampson
120366,brock,pemberton,brock pemberton
124022,harry,weber,harry weber
816897,walter,treherne,walter treherne
119267,monty,montgomery,monty montgomery
818285,zearlee,maxwell,zearlee maxwell
117568,tim,layana,tim layana
111653,bob,buchanan,bob buchanan
461862,steven,register,steven register
492913,dave,jauss,dave jauss
150173,wilton,veras,wilton veras
116586,erik,johnson,erik johnson
120519,jack,phillips,jack phillips
113272,john,denny,john denny
123564,fred,underwood,fred underwood
687462,spencer,horwitz,spencer horwitz
110591,skeeter,barnes,skeeter barnes
117992,urbano,lugo,urbano lugo
425659,héctor,luna,héctor luna
116433,ken,jackson,ken jackson
607086,troy,snitker,troy snitker
118121,mike,maddux,mike maddux
488686,aaron,bates,aaron bates
118689,mike,mcgeary,mike mcgeary
819828,johnnie,dawson,johnnie dawson
117117,bill,kirk,bill kirk
118411,víctor,mata,víctor mata
647336,michael,soroka,michael soroka
665650,lucius,fox,lucius fox
115810,al,hermann,al hermann
113106,george,davis,george davis
121466,max,rosenfeld,max rosenfeld
118226,frank,mancuso,frank mancuso
116572,connie,johnson,connie johnson
664875,justin,lawrence,justin lawrence
150421,ramón,hernández,ramón hernández
120369,alejandro,peña,alejandro peña
669459,kyle,nelson,kyle nelson
237334,mike,romano,mike romano
122160,razor,shines,razor shines
116323,joel,hunt,joel hunt
493200,seunghwan,oh,seunghwan oh
819821,jo jo,deal,jo jo deal
110749,desmond,beatty,desmond beatty
110884,sid,benton,sid benton
120831,eddie,quick,eddie quick
680777,ryan,jeffers,ryan jeffers
668338,tyson,miller,tyson miller
646242,jhonathan,díaz,jhonathan díaz
111437,george,brett,george brett
150292,william,ford,william ford
111629,tom,brunansky,tom brunansky
150185,dave,borkowski,dave borkowski
115803,félix,heredia,félix heredia
431079,mike,smith,mike smith
817562,gene,richardson,gene richardson
121294,rich,robertson,rich robertson
115749,rickey,henderson,rickey henderson
115141,hank,griffin,hank griffin
115543,roric,harrison,roric harrison
120210,frank,papish,frank papish
120076,josé,ortiz,josé ortiz
234194,buddy,carlyle,buddy carlyle
818895,k. b.,ivory,k. b. ivory
113614,nick,dumovich,nick dumovich
116856,eddie,kasko,eddie kasko
114151,william,fischer,william fischer
115657,doc,hazelton,doc hazelton
474494,thomas,field,thomas field
112510,ripper,collins,ripper collins
117763,kerry,ligtenberg,kerry ligtenberg
641490,kyle,crockett,kyle crockett
820438,bob,boston,bob boston
150228,dan,perkins,dan perkins
816577,harry,williams,harry williams
117007,charlie,kerfeld,charlie kerfeld
110156,neil,allen,neil allen
115983,billy,hitchcock,billy hitchcock
122188,chris,short,chris short
120131,ernie,ovitz,ernie ovitz
111451,fritz,brickell,fritz brickell
669261,jack,suwinski,jack suwinski
119839,les,norman,les norman
641470,zack,collins,zack collins
115296,bud,hafey,bud hafey
118984,lennie,merullo,lennie merullo
113951,tom,evers,tom evers
113893,chico,escárrega,chico escárrega
664042,travis,lakins,travis lakins
120950,johnny,rawlings,johnny rawlings
407580,james,lofton,james lofton
453562,jake,arrieta,jake arrieta
606162,yefry,ramírez,yefry ramírez
113393,art,ditmar,art ditmar
114738,bob,giallombardo,bob giallombardo
820722,rogelio,alonso,rogelio alonso
122802,lee,stine,lee stine
120445,pat,perry,pat perry
118641,dave,mcdonald,dave mcdonald
112826,lou,criger,lou criger
543589,adrián,nieto,adrián nieto
110406,doc,ayers,doc ayers
123569,al,unser,al unser
122740,rennie,stennett,rennie stennett
119653,ray,narleski,ray narleski
114931,jose,gonzalez,jose gonzalez
111665,jay,budd,jay budd
117113,larue,kirby,larue kirby
819620,wilmer,euell,wilmer euell
110106,josé,alberro,josé alberro
570663,hansel,robles,hansel robles
120715,hosken,powell,hosken powell
119855,willie,norwood,willie norwood
643410,mark,leiter,mark leiter
641680,jonah,heim,jonah heim
118552,johnny,mccarthy,johnny mccarthy
115370,shane,halter,shane halter
114985,johnny,goryl,johnny goryl
111487,jim,britton,jim britton
642657,cristofer,ogando,cristofer ogando
110299,angel,aragón,angel aragón
119858,don,nottebart,don nottebart
117508,bob,larmore,bob larmore
122334,hank,small,hank small
819459,jonas,gaines,jonas gaines
676761,irving,lopez,irving lopez
669395,dylan,coleman,dylan coleman
817245,orville,singer,orville singer
112502,dan,collins,dan collins
118123,art,madison,art madison
119450,johnny,mostil,johnny mostil
114709,craig,gerber,craig gerber
433639,tony,beasley,tony beasley
111378,ralph,branca,ralph branca
115573,pat,hartnett,pat hartnett
819957,william,craddock,william craddock
203732,fred,rath,fred rath
115150,clark,griffith,clark griffith
113163,snake,deal,snake deal
119771,fred,nicholson,fred nicholson
518963,zach,lutz,zach lutz
123470,ricky,trlicek,ricky trlicek
425852,mike,rose,mike rose
818154,bob,miller,bob miller
116863,tony,kaufmann,tony kaufmann
650671,josé,quijada,josé quijada
114194,justin,fitzgerald,justin fitzgerald
820392,chet,brewer,chet brewer
118991,tom,messitt,tom messitt
116151,joe,horlen,joe horlen
122682,joe,stabell,joe stabell
592663,j. t.,realmuto,j. t. realmuto
468504,jhoulys,chacín,jhoulys chacín
111061,bill,blair,bill blair
117403,joe,lafata,joe lafata
110361,charlie,atherton,charlie atherton
115295,chick,hafey,chick hafey
682610,roddery,muñoz,roddery muñoz
408067,lance,niekro,lance niekro
119704,jeff,nelson,jeff nelson
820170,wayne,carr,wayne carr
817295,herb,shaw,herb shaw
691182,adael,amador,adael amador
113059,bobby,darwin,bobby darwin
452202,jamie,d'antona,jamie d'antona
430592,ronny,cedeño,ronny cedeño
119292,donnie,moore,donnie moore
117502,ed,larkin,ed larkin
121915,hal,schwenk,hal schwenk
694362,blake,dunn,blake dunn
120299,pat,patterson,pat patterson
623395,brian,ellington,brian ellington
119734,john,newell,john newell
111522,mark,brouhard,mark brouhard
114789,brian,giles,brian giles
111850,josé,cabrera,josé cabrera
117543,mike,lavalliere,mike lavalliere
111744,dennis,burns,dennis burns
429713,grady,sizemore,grady sizemore
818256,danny,mcclellan,danny mcclellan
117821,bryan,little,bryan little
120865,mike,raczka,mike raczka
119231,johnny,mokan,johnny mokan
595345,steven,okert,steven okert
534910,jesse,hahn,jesse hahn
116588,ernie,johnson,ernie johnson
114078,lorencito,fernández,lorencito fernández
112102,pedro,castellano,pedro castellano
435064,bobby,wilson,bobby wilson
119108,ray,miller,ray miller
110245,bud,anderson,bud anderson
118483,ed,mayer,ed mayer
121464,lou,rosenberg,lou rosenberg
819406,willie,gay,willie gay
110219,red,ames,red ames
113333,rob,dibble,rob dibble
150106,tony,fiore,tony fiore
117532,tacks,latimer,tacks latimer
118556,tom,mccarthy,tom mccarthy
622329,randy,rosenberg,randy rosenberg
623946,malachi,moore,malachi moore
408199,eddy,garabito,eddy garabito
118924,miguel,mejía,miguel mejía
112270,jason,christiansen,jason christiansen
607067,colin,rea,colin rea
684974,craig,yoho,craig yoho
120973,art,rebel,art rebel
111206,zeke,bonura,zeke bonura
110430,jim,bagby,jim bagby
112930,benny,culp,benny culp
820153,charley,carter,charley carter
118404,red,massey,red massey
112062,jeff,carter,jeff carter
121407,stan,rojek,stan rojek
119253,larry,monroe,larry monroe
114321,gary,fortune,gary fortune
666142,cole,ragans,cole ragans
118664,frank,mcelyea,frank mcelyea
686654,ty,adcock,ty adcock
817424,jimsey,roussell,jimsey roussell
119585,jim,murray,jim murray
122171,mule,shirley,mule shirley
621199,matthew,bowman,matthew bowman
113324,alex,diaz,alex diaz
121646,ed,samcoff,ed samcoff
150343,jamie,brown,jamie brown
279564,shawn,wooten,shawn wooten
123407,pablo,torrealba,pablo torrealba
121643,jack,salveson,jack salveson
117656,george,leitner,george leitner
117896,red,long,red long
121761,harry,schafer,harry schafer
113140,tod,davis,tod davis
818948,nat,howard,nat howard
112862,amos,cross,amos cross
124628,joe,wyatt,joe wyatt
817912,rafaelito,ortiz,rafaelito ortiz
123548,bob,uhl,bob uhl
122192,burt,shotton,burt shotton
499385,gary,brooks,gary brooks
628338,guillermo,heredia,guillermo heredia
120453,bill,peterman,bill peterman
445195,travis,metcalf,travis metcalf
119865,abraham,núñez,abraham núñez
117001,dick,kenworthy,dick kenworthy
121583,mark,ryal,mark ryal
818850,w.,jackson,w. jackson
124659,eric,yelding,eric yelding
819626,red horse,etheridge,red horse etheridge
116529,doug,jennings,doug jennings
121089,rick,reuschel,rick reuschel
124184,rick,white,rick white
452293,jonathan,albaladejo,jonathan albaladejo
124113,weldon,west,weldon west
444836,aaron,laffey,aaron laffey
113172,harry,deane,harry deane
113117,jumbo,davis,jumbo davis
122983,jim,sundberg,jim sundberg
694374,tim,tawa,tim tawa
817785,julián,pérez,julián pérez
220305,kenny,kelly,kenny kelly
435221,brandon,mccarthy,brandon mccarthy
117244,paul,konerko,paul konerko
816747,clarence,walters,clarence walters
463313,pedro,guerrero,pedro guerrero
114811,paul,gilliford,paul gilliford
818177,geechie,meredith,geechie meredith
818211,felix,mclaurin,felix mclaurin
118877,trick,mcsorley,trick mcsorley
121120,flint,rhem,flint rhem
113448,jim,donnelly,jim donnelly
425646,luis,ayala,luis ayala
673965,caleb,freeman,caleb freeman
123301,tommy,thompson,tommy thompson
430947,erick,aybar,erick aybar
110462,dave,bakenhaster,dave bakenhaster
113362,don,dillard,don dillard
431032,jim,henneman,jim henneman
817619,laymon,ramsey,laymon ramsey
502190,mike,leake,mike leake
596101,justin,shafer,justin shafer
519333,matt,szczur,matt szczur
664045,thomas,eshelman,thomas eshelman
656821,kevin,padlo,kevin padlo
110774,glenn,beckert,glenn beckert
117317,frank,kreutzer,frank kreutzer
113296,elmer,dessens,elmer dessens
547750,bruce,hines,bruce hines
817903,smoky,owens,smoky owens
120412,mike,pérez,mike pérez
110773,bob,becker,bob becker
116388,bob,ingersoll,bob ingersoll
820090,son,childs,son childs
118343,john,martin,john martin
113039,kal,daniels,kal daniels
656849,david,peterson,david peterson
122422,keith,smith,keith smith
123778,butts,wagner,butts wagner
114511,phil,gagliano,phil gagliano
114757,bob,gibson,bob gibson
667727,steele,walker,steele walker
571927,steven,matz,steven matz
111869,iván,calderón,iván calderón
116954,mike,kelly,mike kelly
666176,jo,adell,jo adell
116711,mike,jones,mike jones
111987,andy,carey,andy carey
119449,earl,mossor,earl mossor
110159,earl,allen,earl allen
488919,taylor,green,taylor green
677594,julio,rodríguez,julio rodríguez
818647,eugene,keeton,eugene keeton
119095,hack,miller,hack miller
819363,stanley,glenn,stanley glenn
113956,john,ewing,john ewing
594576,jacob,may,jacob may
817403,john henry,russell,john henry russell
680757,steven,kwan,steven kwan
427520,larry,vanover,larry vanover
122623,charlie,sproull,charlie sproull
121009,pokey,reese,pokey reese
114022,jack,farrell,jack farrell
818390,paul,mack,paul mack
499527,keith,beauregard,keith beauregard
111839,samuel,byrd,samuel byrd
818478,henry,lipsey,henry lipsey
120933,pat,rapp,pat rapp
119801,harry,niles,harry niles
457812,jeff,marquez,jeff marquez
677976,randy,dobnak,randy dobnak
606019,esteban,quiroz,esteban quiroz
116937,red,kelly,red kelly
692968,marvin,miller,marvin miller
817313,bee,selden,bee selden
115813,remy,hermoso,remy hermoso
817906,judge,owens,judge owens
120059,patsy,o'rourke,patsy o'rourke
110214,rich,amaral,rich amaral
122226,walter,signer,walter signer
819983,pete,córdova,pete córdova
547176,dan,camarena,dan camarena
518774,matt,harvey,matt harvey
114477,frank,fuller,frank fuller
122621,steve,springer,steve springer
691441,cristian,mena,cristian mena
121321,ron,robinson,ron robinson
136763,derrick,gibson,derrick gibson
113666,cedric,durst,cedric durst
118840,eric,mcnair,eric mcnair
816524,charley,wilson,charley wilson
110579,frank,barnes,frank barnes
110498,kid,baldwin,kid baldwin
820202,joe,campbell,joe campbell
113726,dennis,eckersley,dennis eckersley
111166,bernie,boland,bernie boland
113102,eric,davis,eric davis
121561,john,russ,john russ
820617,rufus,baker,rufus baker
400075,jermaine,clark,jermaine clark
572821,brian,dozier,brian dozier
482631,mike,estabrook,mike estabrook
132680,jason,rakers,jason rakers
124448,dave,winfield,dave winfield
112139,john,cattanach,john cattanach
111430,bert,brenner,bert brenner
116243,kent,hrbek,kent hrbek
121510,chuck,rowland,chuck rowland
115748,ken,henderson,ken henderson
819886,eddie,daniels,eddie daniels
122245,nelson,simmons,nelson simmons
594311,jandel,gustave,jandel gustave
115060,charlie,gray,charlie gray
817659,anderson,pryor,anderson pryor
120866,dick,radatz,dick radatz
819484,otis,francis,otis francis
122600,hal,spindel,hal spindel
468528,joel,carreño,joel carreño
518693,sam,freeman,sam freeman
118950,paul,menhart,paul menhart
111831,bud,byerly,bud byerly
492539,dave,trembley,dave trembley
543155,stephen,fife,stephen fife
120417,yorkis,pérez,yorkis pérez
